Category,Value
micro farads,1 to 6 μfarads
micro farads,2 μfarads
micro farads,2μfarads
micro farads,2 to 7 μfarads
micro farads,3 μfarads
micro farads,3μfarads
micro farads,3 to 8 μfarads
micro farads,4 μfarads
micro farads,4μfarads
micro farads,4 to 9 μfarads
micro farads,5 μfarads
micro farads,5μfarads
micro farads,5 to 10 μfarads
micro farads,6 μfarads
micro farads,6μfarads
micro farads,6 to 11 μfarads
micro farads,7 μfarads
micro farads,7μfarads
micro farads,7 to 12 μfarads
micro farads,8 μfarads
micro farads,8μfarads
micro farads,8 to 13 μfarads
micro farads,0 μfarads
micro farads,0μfarads
micro farads,0 to 20 μfarads
micro farads,20 μfarads
micro farads,20μfarads
micro farads,20 to 40 μfarads
micro farads,40 μfarads
micro farads,40μfarads
micro farads,40 to 60 μfarads
micro farads,60 μfarads
micro farads,60μfarads
micro farads,60 to 80 μfarads
micro farads,80 μfarads
micro farads,80μfarads
micro farads,80 to 100 μfarads
micro farads,100 μfarads
micro farads,100μfarads
micro farads,100 to 120 μfarads
micro farads,100 μfarads
micro farads,100μfarads
micro farads,100 to 150 μfarads
micro farads,121 μfarads
micro farads,121μfarads
micro farads,121 to 171 μfarads
micro farads,142 μfarads
micro farads,142μfarads
micro farads,142 to 192 μfarads
micro farads,163 μfarads
micro farads,163μfarads
micro farads,163 to 213 μfarads
micro farads,184 μfarads
micro farads,184μfarads
micro farads,184 to 234 μfarads
micro farads,205 μfarads
micro farads,205μfarads
micro farads,205 to 255 μfarads
micro farads,226 μfarads
micro farads,226μfarads
micro farads,226 to 276 μfarads
micro farads,247 μfarads
micro farads,247μfarads
micro farads,247 to 297 μfarads
micro farads,268 μfarads
micro farads,268μfarads
micro farads,268 to 318 μfarads
micro farads,289 μfarads
micro farads,289μfarads
micro farads,289 to 339 μfarads
micro farads,0.0 μfarads
micro farads,0μfarads
micro farads,0.005 μfarads
micro farads,1μfarads
micro farads,0.01 μfarads
micro farads,2μfarads
micro farads,0.015 μfarads
micro farads,3μfarads
micro farads,0.02 μfarads
micro farads,4μfarads
micro farads,0.025 μfarads
micro farads,5μfarads
micro farads,0.03 μfarads
micro farads,6μfarads
micro farads,0.035 μfarads
micro farads,7μfarads
micro farads,0.04 μfarads
micro farads,8μfarads
micro farads,0.045 μfarads
micro farads,9μfarads
micro farads,0.0 μfarads
micro farads,0μfarads
micro farads,0.0 to 10 μfarads
micro farads,0.015 μfarads
micro farads,1μfarads
micro farads,0.015 to 11 μfarads
micro farads,0.03 μfarads
micro farads,2μfarads
micro farads,0.03 to 12 μfarads
micro farads,0.045 μfarads
micro farads,3μfarads
micro farads,0.045 to 13 μfarads
micro farads,0.06 μfarads
micro farads,4μfarads
micro farads,0.06 to 14 μfarads
micro farads,0.075 μfarads
micro farads,5μfarads
micro farads,0.075 to 15 μfarads
micro farads,0.09 μfarads
micro farads,6μfarads
micro farads,0.09 to 16 μfarads
micro farads,0.105 μfarads
micro farads,7μfarads
micro farads,0.105 to 17 μfarads
micro farads,0.12 μfarads
micro farads,8μfarads
micro farads,0.12 to 18 μfarads
micro farads,0.135 μfarads
micro farads,9μfarads
micro farads,0.135 to 19 μfarads
micro farads,1 μ Farads
micro farads,1μ Farads
micro farads,1 to 6 μ Farads
micro farads,2 μ Farads
micro farads,2μ Farads
micro farads,2 to 7 μ Farads
micro farads,3 μ Farads
micro farads,3μ Farads
micro farads,3 to 8 μ Farads
micro farads,4 μ Farads
micro farads,4μ Farads
micro farads,4 to 9 μ Farads
micro farads,5 μ Farads
micro farads,5μ Farads
micro farads,5 to 10 μ Farads
micro farads,6 μ Farads
micro farads,6μ Farads
micro farads,6 to 11 μ Farads
micro farads,7 μ Farads
micro farads,7μ Farads
micro farads,7 to 12 μ Farads
micro farads,8 μ Farads
micro farads,8μ Farads
micro farads,8 to 13 μ Farads
micro farads,0 μ Farads
micro farads,0μ Farads
micro farads,0 to 20 μ Farads
micro farads,20 μ Farads
micro farads,20μ Farads
micro farads,20 to 40 μ Farads
micro farads,40 μ Farads
micro farads,40μ Farads
micro farads,40 to 60 μ Farads
micro farads,60 μ Farads
micro farads,60μ Farads
micro farads,60 to 80 μ Farads
micro farads,80 μ Farads
micro farads,80μ Farads
micro farads,80 to 100 μ Farads
micro farads,100 μ Farads
micro farads,100μ Farads
micro farads,100 to 120 μ Farads
micro farads,100 μ Farads
micro farads,100μ Farads
micro farads,100 to 150 μ Farads
micro farads,121 μ Farads
micro farads,121μ Farads
micro farads,121 to 171 μ Farads
micro farads,142 μ Farads
micro farads,142μ Farads
micro farads,142 to 192 μ Farads
micro farads,163 μ Farads
micro farads,163μ Farads
micro farads,163 to 213 μ Farads
micro farads,184 μ Farads
micro farads,184μ Farads
micro farads,184 to 234 μ Farads
micro farads,205 μ Farads
micro farads,205μ Farads
micro farads,205 to 255 μ Farads
micro farads,226 μ Farads
micro farads,226μ Farads
micro farads,226 to 276 μ Farads
micro farads,247 μ Farads
micro farads,247μ Farads
micro farads,247 to 297 μ Farads
micro farads,268 μ Farads
micro farads,268μ Farads
micro farads,268 to 318 μ Farads
micro farads,289 μ Farads
micro farads,289μ Farads
micro farads,289 to 339 μ Farads
micro farads,0.0 μ Farads
micro farads,0μ Farads
micro farads,0.005 μ Farads
micro farads,1μ Farads
micro farads,0.01 μ Farads
micro farads,2μ Farads
micro farads,0.015 μ Farads
micro farads,3μ Farads
micro farads,0.02 μ Farads
micro farads,4μ Farads
micro farads,0.025 μ Farads
micro farads,5μ Farads
micro farads,0.03 μ Farads
micro farads,6μ Farads
micro farads,0.035 μ Farads
micro farads,7μ Farads
micro farads,0.04 μ Farads
micro farads,8μ Farads
micro farads,0.045 μ Farads
micro farads,9μ Farads
micro farads,0.0 μ Farads
micro farads,0μ Farads
micro farads,0.0 to 10 μ Farads
micro farads,0.015 μ Farads
micro farads,1μ Farads
micro farads,0.015 to 11 μ Farads
micro farads,0.03 μ Farads
micro farads,2μ Farads
micro farads,0.03 to 12 μ Farads
micro farads,0.045 μ Farads
micro farads,3μ Farads
micro farads,0.045 to 13 μ Farads
micro farads,0.06 μ Farads
micro farads,4μ Farads
micro farads,0.06 to 14 μ Farads
micro farads,0.075 μ Farads
micro farads,5μ Farads
micro farads,0.075 to 15 μ Farads
micro farads,0.09 μ Farads
micro farads,6μ Farads
micro farads,0.09 to 16 μ Farads
micro farads,0.105 μ Farads
micro farads,7μ Farads
micro farads,0.105 to 17 μ Farads
micro farads,0.12 μ Farads
micro farads,8μ Farads
micro farads,0.12 to 18 μ Farads
micro farads,0.135 μ Farads
micro farads,9μ Farads
micro farads,0.135 to 19 μ Farads
micro farads,1 μFarads
micro farads,1μFarads
micro farads,1 to 6 μFarads
micro farads,2 μFarads
micro farads,2μFarads
micro farads,2 to 7 μFarads
micro farads,3 μFarads
micro farads,3μFarads
micro farads,3 to 8 μFarads
micro farads,4 μFarads
micro farads,4μFarads
micro farads,4 to 9 μFarads
micro farads,5 μFarads
micro farads,5μFarads
micro farads,5 to 10 μFarads
micro farads,6 μFarads
micro farads,6μFarads
micro farads,6 to 11 μFarads
micro farads,7 μFarads
micro farads,7μFarads
micro farads,7 to 12 μFarads
micro farads,8 μFarads
micro farads,8μFarads
micro farads,8 to 13 μFarads
micro farads,0 μFarads
micro farads,0μFarads
micro farads,0 to 20 μFarads
micro farads,20 μFarads
micro farads,20μFarads
micro farads,20 to 40 μFarads
micro farads,40 μFarads
micro farads,40μFarads
micro farads,40 to 60 μFarads
micro farads,60 μFarads
micro farads,60μFarads
micro farads,60 to 80 μFarads
micro farads,80 μFarads
micro farads,80μFarads
micro farads,80 to 100 μFarads
micro farads,100 μFarads
micro farads,100μFarads
micro farads,100 to 120 μFarads
micro farads,100 μFarads
micro farads,100μFarads
micro farads,100 to 150 μFarads
micro farads,121 μFarads
micro farads,121μFarads
micro farads,121 to 171 μFarads
micro farads,142 μFarads
micro farads,142μFarads
micro farads,142 to 192 μFarads
micro farads,163 μFarads
micro farads,163μFarads
micro farads,163 to 213 μFarads
micro farads,184 μFarads
micro farads,184μFarads
micro farads,184 to 234 μFarads
micro farads,205 μFarads
micro farads,205μFarads
micro farads,205 to 255 μFarads
micro farads,226 μFarads
micro farads,226μFarads
micro farads,226 to 276 μFarads
micro farads,247 μFarads
micro farads,247μFarads
micro farads,247 to 297 μFarads
micro farads,268 μFarads
micro farads,268μFarads
micro farads,268 to 318 μFarads
micro farads,289 μFarads
micro farads,289μFarads
micro farads,289 to 339 μFarads
micro farads,0.0 μFarads
micro farads,0μFarads
micro farads,0.005 μFarads
micro farads,1μFarads
micro farads,0.01 μFarads
micro farads,2μFarads
micro farads,0.015 μFarads
micro farads,3μFarads
micro farads,0.02 μFarads
micro farads,4μFarads
micro farads,0.025 μFarads
micro farads,5μFarads
micro farads,0.03 μFarads
micro farads,6μFarads
micro farads,0.035 μFarads
micro farads,7μFarads
micro farads,0.04 μFarads
micro farads,8μFarads
micro farads,0.045 μFarads
micro farads,9μFarads
micro farads,0.0 μFarads
micro farads,0μFarads
micro farads,0.0 to 10 μFarads
micro farads,0.015 μFarads
micro farads,1μFarads
micro farads,0.015 to 11 μFarads
micro farads,0.03 μFarads
micro farads,2μFarads
micro farads,0.03 to 12 μFarads
micro farads,0.045 μFarads
micro farads,3μFarads
micro farads,0.045 to 13 μFarads
micro farads,0.06 μFarads
micro farads,4μFarads
micro farads,0.06 to 14 μFarads
micro farads,0.075 μFarads
micro farads,5μFarads
micro farads,0.075 to 15 μFarads
micro farads,0.09 μFarads
micro farads,6μFarads
micro farads,0.09 to 16 μFarads
micro farads,0.105 μFarads
micro farads,7μFarads
micro farads,0.105 to 17 μFarads
micro farads,0.12 μFarads
micro farads,8μFarads
micro farads,0.12 to 18 μFarads
micro farads,0.135 μFarads
micro farads,9μFarads
micro farads,0.135 to 19 μFarads
micro farads,1 μ farad
micro farads,1μ farad
micro farads,1 to 6 μ farad
micro farads,2 μ farad
micro farads,2μ farad
micro farads,2 to 7 μ farad
micro farads,3 μ farad
micro farads,3μ farad
micro farads,3 to 8 μ farad
micro farads,4 μ farad
micro farads,4μ farad
micro farads,4 to 9 μ farad
micro farads,5 μ farad
micro farads,5μ farad
micro farads,5 to 10 μ farad
micro farads,6 μ farad
micro farads,6μ farad
micro farads,6 to 11 μ farad
micro farads,7 μ farad
micro farads,7μ farad
micro farads,7 to 12 μ farad
micro farads,8 μ farad
micro farads,8μ farad
micro farads,8 to 13 μ farad
micro farads,0 μ farad
micro farads,0μ farad
micro farads,0 to 20 μ farad
micro farads,20 μ farad
micro farads,20μ farad
micro farads,20 to 40 μ farad
micro farads,40 μ farad
micro farads,40μ farad
micro farads,40 to 60 μ farad
micro farads,60 μ farad
micro farads,60μ farad
micro farads,60 to 80 μ farad
micro farads,80 μ farad
micro farads,80μ farad
micro farads,80 to 100 μ farad
micro farads,100 μ farad
micro farads,100μ farad
micro farads,100 to 120 μ farad
micro farads,100 μ farad
micro farads,100μ farad
micro farads,100 to 150 μ farad
micro farads,121 μ farad
micro farads,121μ farad
micro farads,121 to 171 μ farad
micro farads,142 μ farad
micro farads,142μ farad
micro farads,142 to 192 μ farad
micro farads,163 μ farad
micro farads,163μ farad
micro farads,163 to 213 μ farad
micro farads,184 μ farad
micro farads,184μ farad
micro farads,184 to 234 μ farad
micro farads,205 μ farad
micro farads,205μ farad
micro farads,205 to 255 μ farad
micro farads,226 μ farad
micro farads,226μ farad
micro farads,226 to 276 μ farad
micro farads,247 μ farad
micro farads,247μ farad
micro farads,247 to 297 μ farad
micro farads,268 μ farad
micro farads,268μ farad
micro farads,268 to 318 μ farad
micro farads,289 μ farad
micro farads,289μ farad
micro farads,289 to 339 μ farad
micro farads,0.0 μ farad
micro farads,0μ farad
micro farads,0.005 μ farad
micro farads,1μ farad
micro farads,0.01 μ farad
micro farads,2μ farad
micro farads,0.015 μ farad
micro farads,3μ farad
micro farads,0.02 μ farad
micro farads,4μ farad
micro farads,0.025 μ farad
micro farads,5μ farad
micro farads,0.03 μ farad
micro farads,6μ farad
micro farads,0.035 μ farad
micro farads,7μ farad
micro farads,0.04 μ farad
micro farads,8μ farad
micro farads,0.045 μ farad
micro farads,9μ farad
micro farads,0.0 μ farad
micro farads,0μ farad
micro farads,0.0 to 10 μ farad
micro farads,0.015 μ farad
micro farads,1μ farad
micro farads,0.015 to 11 μ farad
micro farads,0.03 μ farad
micro farads,2μ farad
micro farads,0.03 to 12 μ farad
micro farads,0.045 μ farad
micro farads,3μ farad
micro farads,0.045 to 13 μ farad
micro farads,0.06 μ farad
micro farads,4μ farad
micro farads,0.06 to 14 μ farad
micro farads,0.075 μ farad
micro farads,5μ farad
micro farads,0.075 to 15 μ farad
micro farads,0.09 μ farad
micro farads,6μ farad
micro farads,0.09 to 16 μ farad
micro farads,0.105 μ farad
micro farads,7μ farad
micro farads,0.105 to 17 μ farad
micro farads,0.12 μ farad
micro farads,8μ farad
micro farads,0.12 to 18 μ farad
micro farads,0.135 μ farad
micro farads,9μ farad
micro farads,0.135 to 19 μ farad
micro farads,1 μfarad
micro farads,1μfarad
micro farads,1 to 6 μfarad
micro farads,2 μfarad
micro farads,2μfarad
micro farads,2 to 7 μfarad
micro farads,3 μfarad
micro farads,3μfarad
micro farads,3 to 8 μfarad
micro farads,4 μfarad
micro farads,4μfarad
micro farads,4 to 9 μfarad
micro farads,5 μfarad
micro farads,5μfarad
micro farads,5 to 10 μfarad
micro farads,6 μfarad
micro farads,6μfarad
micro farads,6 to 11 μfarad
micro farads,7 μfarad
micro farads,7μfarad
micro farads,7 to 12 μfarad
micro farads,8 μfarad
micro farads,8μfarad
micro farads,8 to 13 μfarad
micro farads,0 μfarad
micro farads,0μfarad
micro farads,0 to 20 μfarad
micro farads,20 μfarad
micro farads,20μfarad
micro farads,20 to 40 μfarad
micro farads,40 μfarad
micro farads,40μfarad
micro farads,40 to 60 μfarad
micro farads,60 μfarad
micro farads,60μfarad
micro farads,60 to 80 μfarad
micro farads,80 μfarad
micro farads,80μfarad
micro farads,80 to 100 μfarad
micro farads,100 μfarad
micro farads,100μfarad
micro farads,100 to 120 μfarad
micro farads,100 μfarad
micro farads,100μfarad
micro farads,100 to 150 μfarad
micro farads,121 μfarad
micro farads,121μfarad
micro farads,121 to 171 μfarad
micro farads,142 μfarad
micro farads,142μfarad
micro farads,142 to 192 μfarad
micro farads,163 μfarad
micro farads,163μfarad
micro farads,163 to 213 μfarad
micro farads,184 μfarad
micro farads,184μfarad
micro farads,184 to 234 μfarad
micro farads,205 μfarad
micro farads,205μfarad
micro farads,205 to 255 μfarad
micro farads,226 μfarad
micro farads,226μfarad
micro farads,226 to 276 μfarad
micro farads,247 μfarad
micro farads,247μfarad
micro farads,247 to 297 μfarad
micro farads,268 μfarad
micro farads,268μfarad
micro farads,268 to 318 μfarad
micro farads,289 μfarad
micro farads,289μfarad
micro farads,289 to 339 μfarad
micro farads,0.0 μfarad
micro farads,0μfarad
micro farads,0.005 μfarad
micro farads,1μfarad
micro farads,0.01 μfarad
micro farads,2μfarad
micro farads,0.015 μfarad
micro farads,3μfarad
micro farads,0.02 μfarad
micro farads,4μfarad
micro farads,0.025 μfarad
micro farads,5μfarad
micro farads,0.03 μfarad
micro farads,6μfarad
micro farads,0.035 μfarad
micro farads,7μfarad
micro farads,0.04 μfarad
micro farads,8μfarad
micro farads,0.045 μfarad
micro farads,9μfarad
micro farads,0.0 μfarad
micro farads,0μfarad
micro farads,0.0 to 10 μfarad
micro farads,0.015 μfarad
micro farads,1μfarad
micro farads,0.015 to 11 μfarad
micro farads,0.03 μfarad
micro farads,2μfarad
micro farads,0.03 to 12 μfarad
